RATE,GROSS AMT,PCS,Style,Discount/Charges
2300,2300,0,SHIPPING,0
687.5,688,44,JNE3634,0.072674419
1237.5,1238,3,J0371,0.040387722
950,950,490,SET058,0
850,850,3,SET392,0
1425,1425,255,J0230,0
842.5,842,0,SET252,-0.059382423
510,510,145,JNE2100,0
1312.5,1312,16,SET316,-0.038109756
2100,2100,0,SHIPPING,0
612.5,612,104,JNE3256,-0.081699346
612.5,612,100,JNE3256,-0.081699346
612.5,612,8,JNE3256,-0.081699346
425,425,0,JNE3405,0
425,425,0,JNE3567,0
462.5,462,30,JNE3630,-0.108225108
462.5,462,31,JNE3630,-0.108225108
687.5,688,58,JNE3634,0.072674419
500,500,3,JNE3750,0
537.5,538,2,JNE3763,0.092936803
612.5,612,44,JNE3768,-0.081699346
475,475,3,JNE3773,0
612.5,612,10,JNE3774,-0.081699346
612.5,612,13,JNE3774,-0.081699346
475,475,82,JNE3777,0
612.5,612,2,JNE3783,-0.081699346
425,425,277,JNE3804,0
462.5,462,15,PJNE3568,-0.108225108
1000,1000,5,SET138,0
687.5,688,95,SET287,0.072674419
2800,2800,0,SHIPPING,0
500,500,41,JNE3674,0
562.5,562,64,J0198,-0.088967972
562.5,562,6,J0184,-0.088967972
1387.5,1388,3,J0110,0.036023055
1312.5,1312,16,J0109,-0.038109756
687.5,1375,3,SET325,50
975,975,64,SET269,0
1237.5,1238,16,J0369,0.040387722
650,650,31,JNE3766,0
2800,2800,0,SHIPPING,0
975,975,9,SET269,0
1550,1550,41,SET277,0
775,775,10,SET293,0
812.5,812,0,SET297,-0.061576355
1162.5,1162,56,SET300,-0.04302926
975,975,85,SET353,0
775,775,8,SET187,0
1387.5,1388,117,J0012,0.036023055
883.75,884,86,J0083,0.028280543
883.75,884,87,J0083,0.028280543
1350,1350,17,J0242,0
850,850,36,J0335,0
4100,4100,0,SHIPPING,0
687.5,688,43,SET286,0.072674419
687.5,688,51,SET286,0.072674419
687.5,688,51,SET286,0.072674419
687.5,688,44,SET287,0.072674419
775,775,114,SET038,0
775,775,5,SET038,0
650,650,51,SET331,0
650,650,38,SET331,0
650,650,8,SET374,0
650,650,21,SET374,0
687.5,688,63,SET334,0.072674419
687.5,688,36,SET334,0.072674419
737.5,738,42,SET306,0.067750678
737.5,738,59,SET306,0.067750678
737.5,738,45,SET352,0.067750678
737.5,738,50,SET352,0.067750678
737.5,738,49,SET199,0.067750678
737.5,738,29,SET199,0.067750678
650,650,72,SET331,0
3850,3850,0,SHIPPING,0
462.5,925,68,JNE3548,50
462.5,925,110,JNE3548,50
462.5,925,98,JNE3548,50
462.5,925,109,JNE3548,50
462.5,925,58,JNE3548,50
500,500,28,JNE3674,0
500,500,44,JNE3674,0
500,500,33,JNE3674,0
500,500,41,JNE3674,0
500,500,38,JNE3674,0
500,500,38,JNE3674,0
537.5,538,4,JNE3686,0.092936803
537.5,538,4,JNE3686,0.092936803
537.5,538,4,JNE3686,0.092936803
537.5,538,6,JNE3686,0.092936803
537.5,538,5,JNE3686,0.092936803
537.5,538,5,JNE3686,0.092936803
562.5,562,12,JNE3744,-0.088967972
562.5,562,3,JNE3744,-0.088967972
562.5,562,0,JNE3744,-0.088967972
562.5,562,5,JNE3744,-0.088967972
562.5,562,1,JNE3744,-0.088967972
3000,3000,0,SHIPPING,0
563,563,2,JNE3744,0
500,500,4,JNE3688,0
500,500,0,JNE3688,0
500,500,0,JNE3688,0
500,500,0,JNE3688,0
462.5,462,53,JNE3676,-0.108225108
462.5,462,31,JNE3676,-0.108225108
462.5,462,107,JNE3676,-0.108225108
462.5,462,66,JNE3676,-0.108225108
462.5,462,4,JNE3676,-0.108225108
462.5,462,4,JNE3676,-0.108225108
887.5,888,23,SET272,0.056306306
887.5,888,39,SET272,0.056306306
887.5,888,5,SET272,0.056306306
887.5,888,17,SET272,0.056306306
887.5,888,17,SET272,0.056306306
887.5,888,37,SET272,0.056306306
500,500,0,JNE3750,0
425,425,0,JNE3698,0
562.5,562,16,JNE3767,-0.088967972
500,500,7,JNE3750,0
500,500,39,JNE3750,0
3000,3000,0,SHIPPING,0
650,650,1,J0161,0
1625,1625,4,J0237,0
775,775,393,SET187,0
737.5,738,72,SET199,0.067750678
650,650,4,SET324,0
737.5,738,56,SET306,0.067750678
737.5,738,21,SET308,0.067750678
737.5,738,27,SET199,0.067750678
650,650,63,J0001,0
387.5,388,3,JNE3657,0.128865979
416.25,416,1,JNE3649,-0.060096154
957.5,958,1,SET239,0.052192067
462.5,462,31,JNE3676,-0.108225108
500,500,0,JNE3688,0
650,650,37,JNE3791,0
650,650,52,SET328,0
975,975,9,SET269,0
850,850,3,SET295,0
650,650,14,SET374,0
1275,1275,197,J0008,0
1037.5,1038,8,SET302,0.048169557
1350,1350,4,SET318,0
687.5,688,32,SET326,0.072674419
812.5,812,4,SET198,-0.061576355
812.5,812,0,SET297,-0.061576355
1162.5,1162,24,SET300,-0.04302926
650,650,8,SET374,0
687.5,688,51,SET286,0.072674419
650,650,67,SET328,0
687.5,688,36,SET334,0.072674419
8060,8060,0,SHIPPING,0
738,738,2,PJ0096,0
925,925,134,SET268,0
925,925,211,SET268,0
925,925,246,SET268,0
1163,1163,56,SET300,0
563,563,2,JNE3065,0
460,460,96,JNE3759,0
460,460,66,JNE3759,0
460,460,41,JNE3759,0
411,411,22,JNE3568,0
411,411,3,JNE3568,0
411,411,30,JNE3568,0
463,463,0,JNE3560,0
463,463,40,JNE3560,0
425,425,112,JNE3564,0
425,425,55,JNE3564,0
425,425,121,JNE3576,0
425,425,61,JNE3576,0
425,425,35,JNE3576,0
425,425,2,JNE3546,0
3150,3150,0,SHIPPING,0
463,463,33,JNE3716,0
463,463,0,JNE3716,0
463,463,0,JNE3716,0
478,478,256,JNE2100,0
478,478,145,JNE2100,0
525,525,30,JNE3770,0
525,525,85,JNE3770,0
525,525,57,JNE3792,0
525,525,44,JNE3792,0
650,650,98,JNE3710,0
650,650,100,JNE3710,0
688,688,25,SET334,0
688,688,63,SET334,0
688,688,63,SET334,0
813,813,1,SET210,0
390,390,3,J0172,0
768,768,1,SET225,0
768,768,6,SET225,0
1000,1000,7,SET327,0
4500,4500,0,SHIPPING,0
925,925,28,SET110,0
813,813,1,SET210,0
768,768,5,SET225,0
768,768,13,JNE3160,0
768,1536,2,JNE3160,50
768,768,2,JNE3160,0
1075,1075,13,JNE3709,0
525,525,1,JNE2307,0
628,628,120,JNE3252,0
738,738,35,SET306,0
628,628,798,JNE3368,0
688,688,43,SET326,0
650,650,5,J0306,0
650,650,29,J0306,0
500,500,0,JNE3524,0
500,500,1,JNE3524,0
2000,2000,0,SHIPPING,0
985,985,5,J0130,0
993.33,993,0,J0186,-0.033232628
886,886,0,JNE09210,0
767.5,768,13,JNE3160,0.065104167
767.5,768,7,JNE3160,0.065104167
612.5,612,23,JNE3255,-0.081699346
462.5,462,3,JNE3404,-0.108225108
390,390,0,JNE3405,0
500,500,3,JNE3524,0
425,425,0,JNE3567,0
500,500,39,JNE3750,0
525,525,55,JNE3763,0
525,525,28,JNE3771,0
562.5,562,37,JNE3778,-0.088967972
749,749,3,JNE3821,0
999,999,62,SAR070,0
737.5,738,23,SET306,0.067750678
975,975,25,SET319,0
687.5,688,44,SET326,0.072674419
1075,1075,8,SET333,0
3500,3500,0,SHIPPING,0
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
3500,3500,0,SHIPPING,0
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
4200,4200,0,SHIPPING,0
775,775,11,SET263,0
975,975,552,SET264,0
975,975,189,SET265,0
975,975,129,SET269,0
1312.5,1312,66,J0162,-0.038109756
850,850,0,SET236,0
666.67,667,0,J0140,0.049475262
887.5,888,2,SET262,0.056306306
925,925,7,SET266,0
925,925,148,SET268,0
957.5,958,14,SET058,0.052192067
975,975,28,SET303,0
1175,1175,25,SET043,0
1312.58,1313,16,SET316,0.031987814
812.5,812,43,SET193,-0.061576355
1037.5,1038,33,J0250,0.048169557
975,975,68,SET265,0
6030,6030,0,SHIPPING,0
1387.5,1388,5,J0012,0.036023055
1387.5,1388,20,J0012,0.036023055
1387.5,1388,171,J0012,0.036023055
1387.5,1388,119,J0012,0.036023055
1178.75,1179,160,SET245,0.021204411
1178.75,1179,135,SET245,0.021204411
847.5,848,143,SET252,0.058962264
847.5,848,124,SET252,0.058962264
925,925,207,SET268,0
847.5,848,0,SET252,0.058962264
925,925,246,SET268,0
847.5,848,311,SET252,0.058962264
847.5,848,0,SET252,0.058962264
925,925,211,SET268,0
925,925,134,SET268,0
847.5,848,0,SET252,0.058962264
847.5,848,0,SET252,0.058962264
925,925,362,SET268,0
925,925,148,SET268,0
925,925,309,SET268,0
2400,2400,0,SHIPPING,0
1387.5,1388,117,J0012,0.036023055
1387.5,1388,24,J0012,0.036023055
1387.5,1388,3,J0012,0.036023055
767.5,768,6,SET225,0.065104167
810,810,26,SET227,0
810,810,15,SET227,0
1178.75,1179,117,SET245,0.021204411
1178.75,1179,141,SET245,0.021204411
1178.75,1179,48,SET245,0.021204411
737.5,738,42,SET306,0.067750678
737.5,738,23,SET306,0.067750678
737.5,738,59,SET306,0.067750678
687.5,688,192,SET345,0.072674419
1000,1000,3,SET389,0
1000,1000,2,SET389,0
1000,1000,60,SET389,0
1000,1000,13,SET389,0
1000,1000,62,SET389,0
1000,1000,9,SET389,0
1000,1000,5,SET389,0
2400,2400,0,SHIPPING,0
1350,1350,8,J0002,0
1350,1350,189,J0002,0
1350,1350,120,J0002,0
1862.5,1862,45,J0226,-0.026852846
1862.5,1862,38,J0226,-0.026852846
1862.5,1862,40,J0226,-0.026852846
1862.5,1862,37,J0226,-0.026852846
425,425,0,JNE3434,0
425,425,7,JNE3434,0
425,425,13,JNE3434,0
425,425,3,JNE3434,0
767.5,768,1,SET225,0.065104167
767.5,768,29,SET225,0.065104167
810,810,4,SET227,0
1350,1350,4,SET304,0
737.5,738,56,SET306,0.067750678
737.5,738,35,SET306,0.067750678
1312.5,1312,0,SET316,-0.038109756
1275,1275,5,SET337,0
2400,2400,0,SHIPPING,0
1350,1350,47,J0002,0
1350,1350,43,J0002,0
1862.5,1862,33,J0226,-0.026852846
1625,1625,23,J0237,0
1625,1625,9,J0237,0
1037.5,1038,5,J0249,0.048169557
425,425,2,JNE3434,0
767.5,768,0,SET225,0.065104167
767.5,768,11,SET225,0.065104167
767.5,768,5,SET225,0.065104167
1350,1350,9,SET304,0
737.5,738,11,SET306,0.067750678
737.5,738,25,SET306,0.067750678
1312.5,1312,8,SET316,-0.038109756
1312.5,1312,6,SET316,-0.038109756
1275,1275,2,SET337,0
687.5,688,34,SET345,0.072674419
687.5,688,7,SET345,0.072674419
687.5,688,135,SET345,0.072674419
2400,2400,0,SHIPPING,0
1350,1350,51,J0002,0
1350,1350,123,J0002,0
1862.5,1862,18,J0226,-0.026852846
1625,1625,8,J0237,0
1625,1625,5,J0237,0
1350,1350,17,J0242,0
1350,1350,39,J0242,0
1037.5,1038,2,J0249,0.048169557
1037.5,1038,15,J0249,0.048169557
1037.5,1038,5,J0249,0.048169557
425,425,8,JNE3434,0
810,810,2,SET227,0
810,810,7,SET227,0
1178.75,1179,62,SET245,0.021204411
1312.5,1312,16,SET316,-0.038109756
1275,1275,5,SET337,0
687.5,688,140,SET345,0.072674419
2400,2400,0,SHIPPING,0
1625,1625,4,J0237,0
1625,1625,5,J0237,0
1625,1625,5,J0237,0
1350,1350,17,J0242,0
1350,1350,30,J0242,0
1350,1350,42,J0242,0
1350,1350,35,J0242,0
1037.5,1038,1,J0249,0.048169557
1037.5,1038,4,J0249,0.048169557
425,425,4,JNE3434,0
767.5,768,6,SET225,0.065104167
810,810,0,SET227,0
810,810,0,SET227,0
1350,1350,7,SET304,0
1312.5,1312,19,SET316,-0.038109756
1312.5,1312,3,SET316,-0.038109756
1275,1275,4,SET337,0
2400,2400,0,SHIPPING,0
737.5,738,4,J0003,0.067750678
737.5,738,13,J0003,0.067750678
737.5,738,15,J0003,0.067750678
737.5,738,8,J0003,0.067750678
737.5,738,34,J0003,0.067750678
737.5,738,7,J0003,0.067750678
737.5,738,9,J0003,0.067750678
1862.5,1862,7,J0226,-0.026852846
1350,1350,52,J0242,0
1037.5,1038,2,J0249,0.048169557
1178.75,1179,96,SET245,0.021204411
1350,1350,14,SET304,0
1350,1350,5,SET304,0
1350,1350,3,SET304,0
1350,1350,26,SET304,0
1312.5,1312,61,SET316,-0.038109756
1275,1275,4,SET337,0
1275,1275,2,SET337,0
687.5,688,4,SET345,0.072674419
687.5,688,51,SET345,0.072674419
2400,2400,0,SHIPPING,0
500,500,4,JNE3750,0
500,500,18,JNE3750,0
500,500,2,JNE3750,0
500,500,0,JNE3750,0
500,500,3,JNE3750,0
500,500,7,JNE3750,0
500,500,39,JNE3750,0
425,425,46,JNE3489,0
425,425,140,JNE3489,0
425,425,0,JNE3489,0
425,425,0,JNE3489,0
425,425,81,JNE3489,0
425,850,200,JNE3489,50
425,425,28,JNE3489,0
390,390,165,JNE3435,0
390,390,526,JNE3435,0
390,390,255,JNE3435,0
390,390,59,JNE3435,0
390,390,66,JNE3435,0
390,390,104,JNE3435,0
390,390,38,JNE3435,0
462.5,462,100,JNE3560,-0.108225108
462.5,462,73,JNE3560,-0.108225108
462.5,462,0,JNE3560,-0.108225108
462.5,462,0,JNE3560,-0.108225108
462.5,462,0,JNE3560,-0.108225108
462.5,462,40,JNE3560,-0.108225108
462.5,925,23,JNE3560,50
3500,3500,0,SHIPPING,0
925,925,3,J0005,0
925,925,110,J0006,0
1151.25,1151,0,J0101,-0.021720243
925,925,184,SET186,0
1312.5,1312,24,J0014,-0.038109756
925,925,6,J0005,0
1275,1275,10,J0232,0
1425,1425,55,J0230,0
925,925,6,SET267,0
775,775,5,SET038,0
6869,6869,0,SHIPPING,0
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
3000,3000,0,SHIPPING,0
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
299,1495,0,CMB5,80
4200,4200,0,SHIPPING,0
425,425,1,JNE3528,0
425,425,3,JNE3528,0
425,425,0,JNE3528,0
425,425,1,JNE3528,0
425,425,1,JNE3528,0
425,425,1,JNE3528,0
442.5,442,4,JNE1998,-0.113122172
442.5,442,3,JNE1998,-0.113122172
442.5,442,5,JNE1998,-0.113122172
442.5,442,5,JNE1998,-0.113122172
442.5,442,6,JNE1998,-0.113122172
425,425,116,JNE3564,0
425,425,102,JNE3564,0
425,425,110,JNE3564,0
425,425,112,JNE3564,0
425,425,55,JNE3564,0
442.5,442,19,JNE2009,-0.113122172
442.5,442,69,JNE2009,-0.113122172
442.5,442,1,JNE2009,-0.113122172
442.5,442,5,JNE2009,-0.113122172
442.5,442,2,JNE2009,-0.113122172
2800,2800,0,SHIPPING,0
511.25,511,47,JNE3615,-0.048923679
511.25,511,124,JNE3615,-0.048923679
525,525,15,JNE3718,0
525,525,37,JNE3718,0
775,775,4,SET038,0
775,775,114,SET038,0
775,775,193,SET187,0
812.5,812,12,SET182,-0.061576355
812.5,812,2,SET182,-0.061576355
1037.5,1038,12,J0252,0.048169557
1037.5,1038,5,J0249,0.048169557
387.5,388,0,J0120,0.128865979
925,925,6,J0005,0
438.75,439,32,JNE3627,0.056947608
438.75,439,4,JNE3627,0.056947608
438.75,439,27,JNE3627,0.056947608
425,425,12,JNE3576,0
425,425,35,JNE3576,0
425,425,6,JNE3535,0
425,425,0,JNE3535,0
425,425,50,JNE3445,0
425,425,2,JNE3445,0
425,425,0,JNE3434,0
425,425,2,JNE3434,0
425,425,0,JNE3489,0
425,425,200,JNE3489,0
390,390,0,JNE3420,0
390,390,1,JNE3420,0
390,390,0,JNE3405,0
425,425,38,JNE3805,0
425,425,55,JNE3802,0
390,390,104,JNE3435,0
390,390,59,JNE3435,0
390,390,101,JNE3440,0
390,390,251,JNE3440,0
4700,4700,0,SHIPPING,0
486,471,499,BTM005,-3.184713376
486,471,327,BTM005,-3.184713376
486,471,388,BTM005,-3.184713376
486,471,130,BTM005,-3.184713376
486,471,84,BTM005,-3.184713376
486,471,70,BTM005,-3.184713376
486,471,70,BTM005,-3.184713376
486,471,13,BTM008,-3.184713376
486,471,4,BTM008,-3.184713376
486,471,3,BTM008,-3.184713376
486,471,19,BTM008,-3.184713376
486,471,16,BTM008,-3.184713376
486,471,12,BTM008,-3.184713376
486,471,14,BTM008,-3.184713376
486,471,176,BTM021,-3.184713376
486,471,104,BTM021,-3.184713376
486,471,153,BTM021,-3.184713376
486,471,205,BTM021,-3.184713376
486,471,57,BTM021,-3.184713376
486,471,134,BTM021,-3.184713376
486,471,128,BTM021,-3.184713376
562.5,546,140,J0096,-3.021978022
562.5,546,64,J0096,-3.021978022
562.5,546,111,J0096,-3.021978022
562.5,546,44,J0096,-3.021978022
562.5,546,98,J0096,-3.021978022
390,378,26,J0172,-3.174603175
390,378,36,J0172,-3.174603175
390,378,52,J0172,-3.174603175
390,378,43,J0172,-3.174603175
390,378,0,J0172,-3.174603175
687.5,667,3,J0214,-3.073463268
687.5,667,4,J0214,-3.073463268
687.5,667,3,J0214,-3.073463268
687.5,667,4,J0214,-3.073463268
687.5,667,7,J0214,-3.073463268
503.75,489,0,JNE1408,-3.016359918
503.75,489,0,JNE1408,-3.016359918
503.75,489,0,JNE1408,-3.016359918
503.75,489,0,JNE1408,-3.016359918
503.75,489,233,JNE1408,-3.016359918
462.5,449,132,JNE2014,-3.006681514
462.5,449,6,JNE2014,-3.006681514
462.5,449,9,JNE2014,-3.006681514
462.5,449,34,JNE2014,-3.006681514
462.5,449,7,JNE2014,-3.006681514
503.75,489,91,JNE2032,-3.016359918
503.75,489,96,JNE2032,-3.016359918
503.75,489,74,JNE2032,-3.016359918
503.75,489,71,JNE2032,-3.016359918
503.75,489,7,JNE2032,-3.016359918
477.5,463,0,JNE2100,-3.13174946
477.5,463,145,JNE2100,-3.13174946
477.5,463,171,JNE2100,-3.13174946
477.5,463,106,JNE2100,-3.13174946
477.5,463,198,JNE2100,-3.13174946
562.5,546,39,JNE2170,-3.021978022
562.5,546,123,JNE2170,-3.021978022
562.5,546,92,JNE2170,-3.021978022
562.5,546,41,JNE2170,-3.021978022
562.5,546,41,JNE2170,-3.021978022
557.5,541,2,JNE2266,-3.049907579
557.5,541,71,JNE2266,-3.049907579
557.5,541,68,JNE2266,-3.049907579
557.5,541,59,JNE2266,-3.049907579
462.5,449,28,JNE3384,-3.006681514
462.5,449,11,JNE3384,-3.006681514
462.5,449,7,JNE3384,-3.006681514
462.5,449,15,JNE3384,-3.006681514
462.5,449,17,JNE3384,-3.006681514
411.25,399,10,JNE3421,-3.070175439
411.25,399,63,JNE3421,-3.070175439
411.25,399,7,JNE3421,-3.070175439
411.25,399,5,JNE3421,-3.070175439
390,378,57,JNE3439,-3.174603175
390,378,116,JNE3439,-3.174603175
390,378,51,JNE3439,-3.174603175
390,378,92,JNE3439,-3.174603175
390,378,63,JNE3439,-3.174603175
425,412,50,JNE3445,-3.155339806
425,412,92,JNE3445,-3.155339806
425,412,2,JNE3445,-3.155339806
425,412,4,JNE3445,-3.155339806
425,412,12,JNE3445,-3.155339806
425,412,3,JNE3488,-3.155339806
425,412,3,JNE3488,-3.155339806
425,412,0,JNE3488,-3.155339806
425,412,1,JNE3488,-3.155339806
425,412,1,JNE3488,-3.155339806
462.5,449,0,JNE3547,-3.006681514
462.5,449,5,JNE3547,-3.006681514
462.5,449,3,JNE3547,-3.006681514
462.5,449,0,JNE3547,-3.006681514
462.5,449,1,JNE3547,-3.006681514
462.5,449,98,JNE3548,-3.006681514
462.5,449,110,JNE3548,-3.006681514
462.5,449,109,JNE3548,-3.006681514
462.5,449,58,JNE3548,-3.006681514
462.5,449,74,JNE3548,-3.006681514
462.5,449,3,JNE3555,-3.006681514
462.5,449,12,JNE3555,-3.006681514
462.5,449,2,JNE3555,-3.006681514
462.5,449,19,JNE3555,-3.006681514
462.5,449,0,JNE3555,-3.006681514
462.5,449,49,JNE3557,-3.006681514
462.5,449,56,JNE3557,-3.006681514
462.5,449,52,JNE3557,-3.006681514
462.5,449,20,JNE3557,-3.006681514
462.5,449,4,JNE3565,-3.006681514
462.5,449,7,JNE3565,-3.006681514
462.5,449,1,JNE3565,-3.006681514
462.5,449,1,JNE3565,-3.006681514
462.5,449,0,JNE3565,-3.006681514
425,412,0,JNE3567,-3.155339806
425,412,0,JNE3567,-3.155339806
425,412,0,JNE3567,-3.155339806
425,412,6,JNE3567,-3.155339806
425,412,9,JNE3567,-3.155339806
425,412,121,JNE3576,-3.155339806
425,412,87,JNE3576,-3.155339806
425,412,61,JNE3576,-3.155339806
425,412,35,JNE3576,-3.155339806
425,412,17,JNE3576,-3.155339806
562.5,546,5,JNE3620,-3.021978022
562.5,546,9,JNE3620,-3.021978022
562.5,546,7,JNE3620,-3.021978022
562.5,546,3,JNE3620,-3.021978022
562.5,546,4,JNE3620,-3.021978022
687.5,667,44,JNE3621,-3.073463268
687.5,667,37,JNE3621,-3.073463268
687.5,667,24,JNE3621,-3.073463268
687.5,667,23,JNE3621,-3.073463268
417.5,405,0,JNE3622,-3.086419753
417.5,405,0,JNE3622,-3.086419753
417.5,405,0,JNE3622,-3.086419753
417.5,405,18,JNE3622,-3.086419753
417.5,405,1,JNE3622,-3.086419753
425,412,5,JNE3656,-3.155339806
425,412,10,JNE3656,-3.155339806
425,412,3,JNE3656,-3.155339806
425,412,4,JNE3656,-3.155339806
562.5,546,17,JNE3691,-3.021978022
562.5,546,14,JNE3691,-3.021978022
562.5,546,26,JNE3691,-3.021978022
562.5,546,29,JNE3691,-3.021978022
562.5,546,33,JNE3691,-3.021978022
462.5,449,0,JNE3716,-3.006681514
462.5,449,0,JNE3716,-3.006681514
462.5,449,0,JNE3716,-3.006681514
462.5,449,22,JNE3716,-3.006681514
462.5,449,6,JNE3716,-3.006681514
305.56,296,86,JNE3717,-3.22972973
305.56,296,104,JNE3717,-3.22972973
305.56,296,70,JNE3717,-3.22972973
305.56,296,81,JNE3717,-3.22972973
305.56,296,2,JNE3717,-3.22972973
462.5,449,15,JNE3722,-3.006681514
462.5,449,39,JNE3722,-3.006681514
462.5,449,15,JNE3722,-3.006681514
462.5,449,54,JNE3722,-3.006681514
462.5,449,1,JNE3722,-3.006681514
562.5,546,0,JNE3744,-3.021978022
562.5,546,3,JNE3744,-3.021978022
562.5,546,5,JNE3744,-3.021978022
562.5,546,1,JNE3744,-3.021978022
562.5,546,2,JNE3744,-3.021978022
612.5,594,4,JNE3774,-3.114478114
612.5,594,8,JNE3774,-3.114478114
612.5,594,10,JNE3774,-3.114478114
612.5,594,13,JNE3774,-3.114478114
612.5,594,17,JNE3774,-3.114478114
562.5,546,21,JNE3790,-3.021978022
562.5,546,38,JNE3790,-3.021978022
562.5,546,31,JNE3790,-3.021978022
562.5,546,37,JNE3790,-3.021978022
562.5,546,24,JNE3790,-3.021978022
957.5,929,13,SET058,-3.067814855
957.5,929,14,SET058,-3.067814855
957.5,929,16,SET058,-3.067814855
957.5,929,278,SET058,-3.067814855
957.5,929,469,SET058,-3.067814855
612.5,594,4,SET184,-3.114478114
612.5,594,10,SET184,-3.114478114
612.5,594,6,SET184,-3.114478114
612.5,594,24,SET184,-3.114478114
612.5,594,8,SET184,-3.114478114
767.5,744,6,SET225,-3.158602151
767.5,744,1,SET225,-3.158602151
767.5,744,29,SET225,-3.158602151
767.5,744,5,SET225,-3.158602151
767.5,744,6,SET225,-3.158602151
687.5,667,43,SET286,-3.073463268
687.5,667,64,SET286,-3.073463268
687.5,667,51,SET286,-3.073463268
687.5,667,13,SET286,-3.073463268
687.5,667,20,SET286,-3.073463268
687.5,667,95,SET287,-3.073463268
687.5,667,103,SET287,-3.073463268
687.5,667,44,SET287,-3.073463268
687.5,667,42,SET287,-3.073463268
687.5,667,22,SET287,-3.073463268
650,630,63,SET328,-3.174603175
650,630,67,SET328,-3.174603175
650,630,18,SET328,-3.174603175
650,630,26,SET328,-3.174603175
650,630,52,SET328,-3.174603175
2110,2110,0,LABEL CHARGE,0
2000,2000,0,LABEL MANUF.CHRAGE,0
25900,25900,0,SHIPPING,0
456.25,433,5,JNE3686,-5.369515012
500,475,4,JNE3672,-5.263157895
431.25,410,4,JNE3662,-5.182926829
462.5,439,13,JNE3680,-5.353075171
425,404,4,JNE3678,-5.198019802
387.5,368,13,J0301,-5.298913043
356.25,338,3,JNE3683,-5.399408284
562.5,534,3,JNE3669,-5.337078652
537.5,511,1,JNE3688,-5.18590998
500,475,6,JNE3671,-5.263157895
500,475,28,JNE3671,-5.263157895
537.5,511,4,JNE3688,-5.18590998
968.75,920,64,J0034,-5.298913043
975,926,20,SET353,-5.291576674
356.25,338,4,JNE3683,-5.399408284
456.25,433,5,JNE3686,-5.369515012
537.5,511,4,JNE3688,-5.18590998
562.5,534,1,JNE3669,-5.337078652
425,404,4,JNE3656,-5.198019802
425,404,4,JNE3678,-5.198019802
393.75,374,5,J0292,-5.280748663
456.25,433,5,JNE3686,-5.369515012
462.5,439,9,JNE3687,-5.353075171
425,404,61,J0118,-5.198019802
537.5,511,0,JNE3688,-5.18590998
500,475,23,JNE3671,-5.263157895
387.5,368,0,J0120,-5.298913043
331.25,315,3,JNE3657,-5.158730159
356.25,338,2,JNE3713,-5.399408284
318.75,303,5,JNE3644,-5.198019802
425,404,21,JNE3648,-5.198019802
425,404,12,JNE3712,-5.198019802
243.75,232,0,J0300,-5.064655172
387.5,368,2,J0120,-5.298913043
425,404,1,JNE3668,-5.198019802
387.5,368,19,JNE3660,-5.298913043
425,404,36,J0172,-5.198019802
425,404,26,JNE3648,-5.198019802
425,404,13,J0307,-5.198019802
412.5,392,4,JNE3676,-5.229591837
456.25,433,5,JNE3679,-5.369515012
387.5,368,2,J0120,-5.298913043
1000,950,2,SET094,-5.263157895
562.5,534,6,J0197,-5.337078652
425,404,26,J0172,-5.198019802
350,332,10,JNE3645,-5.421686747
243.75,232,0,J0300,-5.064655172
812.5,772,7,SET290,-5.24611399
1037.5,986,69,SET321,-5.223123732
6375,6375,0,SHIPPING,0
850,850,1,SET230,0
1350,1350,123,J0002,0
737.5,738,56,SET306,0.067750678
650,650,72,SET331,0
612.5,612,4,SET285,-0.081699346
925,925,112,J0006,0
718.75,719,4,J0159,0.034770515
1056.25,1056,27,J0101,-0.023674242
368.75,369,30,J0085,0.067750678
